CLAVE;NOMBRE;$ LISTA;EMPAQUE;GRANEL;DESC
2090500020;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M5-0.80 X 20;3,270;100;4000;78,00%
2090500025;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M5-0.80 X 25;3,810;100;4000;78,00%
2090500030;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M5-0.80 X 30;4,470;100;3500;78,00%
2090600010;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 10;3,020;100;4000;78,00%
2090600012;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 12;3,210;100;3500;78,00%
2090600016;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 16;3,770;100;3500;78,00%
2090600020;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 20;4,600;100;3500;78,00%
2090600025;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 25;4,720;100;2500;78,00%
2090600030;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 30;6,020;100;2000;78,00%
2090600035;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 35;6,780;100;2000;78,00%
2090600040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 40;7,770;100;1800;78,00%
2090600045;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 45;11,710;50;1500;77,00%
2090600050;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M6-1.00 X 50;14,960;50;1500;77,00%
2090800010;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 10;6,290;100;2000;78,00%
2090800012;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 12;6,670;100;2000;78,00%
2090800016;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 16;6,700;100;2000;78,00%
2090800020;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 20;7,590;100;1500;78,00%
2090800025;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 25;8,460;100;1800;78,00%
2090800030;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 30;9,610;100;1400;78,00%
2090800035;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 35;10,780;100;1000;78,00%
2090800040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 40;13,800;100;1000;78,00%
2090800045;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 45;15,140;50;800;78,00%
2090800050;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M8-1.25 X 50;15,420;50;800;78,00%
2091000012;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 12;11,890;100;1000;78,00%
2091000016;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 16;11,410;100;1000;78,00%
2091000020;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 20;11,820;100;1200;78,00%
2091000025;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 25;13,360;100;800;78,00%
2091000030;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 30;14,740;100;700;78,00%
2091000035;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 35;16,890;100;800;78,00%
2091000040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 40;21,620;100;600;78,00%
2091000045;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 45;22,350;50;500;78,00%
2091000050;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M10-1.50 X 50;27,310;50;500;78,00%
2091200020;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 20;17,810;100;800;78,00%
2091200025;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 25;19,640;100;700;78,00%
2091200030;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 30;22,250;100;600;78,00%
2091200035;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 35;26,420;50;400;78,00%
2091200040;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 40;27,430;50;350;78,00%
2091200045;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 45;35,230;50;350;78,00%
2091200050;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 50;31,740;50;350;78,00%
2091200060;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 60;38,500;25;300;78,00%
2091200070;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 70;76,910;25;300;77,00%
2091200080;TORNILLO ALLEN CILINDRO  CABEZA/BAJA NEGRO M12-1.75 X 80;82,830;25;300;77,00%
2100300006;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 6;1,389;100;35000;78,00%
2100300008;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 8;1,459;100;30000;78,00%
2100300010;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 10;1,579;100;30000;78,00%
2100300012;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 12;1,758;100;23000;78,00%
2100300016;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 16;2,038;100;20000;78,00%
2100300020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 20;2,208;100;20000;78,00%
2100300025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 25;2,658;100;10000;78,00%
2100300030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 30;3,077;100;10000;78,00%
2100300035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 35;3,657;100;8000;78,00%
2100300040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 40;4,076;100;6000;78,00%
2100300045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 45 NUEVO;4,696;PEND;6000;78,00%
2100300050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M3-0.50 x 50 NUEVO;8,492;PEND;5000;78,00%
2100400006;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 6 NUEVO;1,449;PEND;12000;78,00%
2100400008;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 8;1,299;500;12000;78,00%
2100400010;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 10;1,439;500;9000;78,00%
2100400012;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 12;1,579;500;9000;78,00%
2100400016;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 16;1,818;500;9000;78,00%
2100400020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 20;2,088;500;6000;78,00%
2100400025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 25;2,308;500;6000;78,00%
2100400030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 30;2,598;200;4800;78,00%
2100400035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 35;2,917;200;3600;78,00%
2100400040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 40;3,237;200;3600;78,00%
2100400045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 45;3,497;200;3600;78,00%
2100400050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M4-0.70 x 50;3,827;200;3600;78,00%
2100500008;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 8;1,379;500;9000;78,00%
2100500010;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 10;1,379;500;9000;78,00%
2100500012;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 12;1,499;250;6000;78,00%
2100500016;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 16;1,678;200;4800;78,00%
2100500020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 20;1,928;500;5000;78,00%
2100500025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 25;2,238;200;3600;78,00%
2100500030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 30;2,628;200;3600;78,00%
2100500035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 35;2,947;200;3600;78,00%
2100500040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 40;3,267;200;2400;78,00%
2100500045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 45;3,637;200;2400;78,00%
2100500050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 50;3,946;200;2000;78,00%
2100500055;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 55;5,195;200;2000;78,00%
2100500060;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M5-0.80 x 60;5,545;100;1800;78,00%
2100600010;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 10;1,002;200;4800;78,00%
2100600012;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 12;1,089;200;4800;78,00%
2100600016;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 16;1,247;200;4800;78,00%
2100600020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 20;1,411;200;3600;78,00%
2100600025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 25;1,598;200;2400;78,00%
2100600030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 30;1,800;200;2400;78,00%
2100600035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 35;2,034;100;1800;78,00%
2100600040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 40;2,244;100;1800;78,00%
2100600045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 45;2,526;100;1200;78,00%
2100600050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 50;2,676;100;1200;78,00%
2100600055;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 55;2,930;100;1200;78,00%
2100600060;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 60;3,125;100;1200;78,00%
2100600065;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 65;3,421;100;1200;78,00%
2100600070;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 70;3,727;100;1200;78,00%
2100600075;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 75;4,179;100;1200;78,00%
2100600080;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M6-1.00 x 80;4,114;100;1000;78,00%
2100600090;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M6-1.00 x 90;5,485;100;1000;78,00%
2100600100;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M6-1.00 x 100;6,525;100;1000;78,00%
2100600110;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M6-1.00 x 110;7,140;100;1000;78,00%
2100600120;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M6-1.00 x 120;7,771;100;800;78,00%
2100600130;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M6-1.00 X 130;8,386;100;600;78,00%
2100600140;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M6-1.00 X 140;9,009;100;600;78,00%
2100600150;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M6-1.00 X 150;9,617;100;600;78,00%
2100700016;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 16;2,474;200;2400;78,00%
2100700020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 20;2,653;100;1200;78,00%
2100700025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 25;2,999;100;1200;78,00%
2100700030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 30;3,565;100;1200;78,00%
2100700035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 35;3,937;100;1200;78,00%
2100700040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 40;4,343;100;1200;78,00%
2100700045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 45;4,724;100;1200;78,00%
2100700050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 50;5,131;100;1200;78,00%
2100700055;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 55;6,385;100;1000;78,00%
2100700060;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 60;5,961;100;1000;78,00%
2100700070;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 70;7,086;100;1000;78,00%
2100700080;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M7-1.00 x 80;9,387;100;800;78,00%
2100800010;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 10;2,310;200;2400;78,00%
2100800012;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 12;2,216;200;2400;78,00%
2100800016;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 16;2,539;100;1800;78,00%
2100800020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 20;2,800;100;1800;78,00%
2100800025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 25;3,170;100;1800;78,00%
2100800030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 30;3,493;100;1200;78,00%
2100800035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 35;3,839;100;1200;78,00%
2100800040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 40;4,193;100;1000;78,00%
2100800045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 45;4,548;100;1000;78,00%
2100800050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 50;4,890;100;1000;78,00%
2100800055;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 55;5,201;100;800;78,00%
2100800060;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 60;5,604;100;800;78,00%
2100800061;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 60;7,986;100;800;78,00%
2100800065;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 65;5,923;100;800;78,00%
2100800070;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 70;6,355;50;600;78,00%
2100800075;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 75;6,735;50;600;78,00%
2100800080;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 80;6,883;50;600;78,00%
2100800081;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 80;10,642;50;600;78,00%
2100800085;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 85;10,555;50;1000;78,00%
2100800090;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 90;7,859;50;600;78,00%
2100800091;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 90;11,827;50;500;78,00%
2100800100;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 100;8,502;50;500;78,00%
2100800110;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 110;9,227;50;500;78,00%
2100800120;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M8-1.25 x 120;10,181;50;500;78,00%
2100800130;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 130;15,249;50;300;78,00%
2100800140;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 140;16,340;50;300;78,00%
2100800150;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 150;17,431;50;300;78,00%
2100800160;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 160;25,303;50;200;78,00%
2100800170;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 170;26,797;50;200;78,00%
2100800180;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 180;29,038;50;200;78,00%
2100800200;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M8-1.25 x 200;32,772;50;200;78,00%
2100810020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 20;4,35;200;2000;80,00%
2100810025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 25;4,91;200;1600;80,00%
2100810030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 30;5,54;100;1200;80,00%
2100810035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 35;6,13;100;1200;80,00%
2100810040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 40;6,7;100;1000;80,00%
2100810045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 45;7,5;100;1000;80,00%
2100810050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 50;8,08;100;1000;80,00%
2100810055;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 55;8,64;100;800;80,00%
2100810060;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 60;9,26;100;800;80,00%
2100810065;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 65;9,83;100;800;80,00%
2100810070;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 70;11,85;100;600;80,00%
2100810080;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 80;13,39;50;600;80,00%
2100810090;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 90;14,8;50;600;80,00%
2100810100;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M8-1.00 x 100;16,18;50;500;80,00%
2101000016;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 16;4,331;100;1200;78,00%
2101000020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 20;4,731;100;1000;78,00%
2101000025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 25;5,316;100;1000;78,00%
2101000030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 30;5,839;100;800;78,00%
2101000035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 35;6,393;100;800;78,00%
2101000040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 40;7,076;50;600;78,00%
2101000045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 45;7,601;50;600;78,00%
2101000050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 50;8,062;100;500;78,00%
2101000055;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 55;8,763;50;500;78,00%
2101000060;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 60;9,201;100;400;78,00%
2101000065;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 65;9,901;50;500;78,00%
2101000066;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 x 65;13,878;50;500;78,00%
2101000070;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 70;10,309;50;400;78,00%
2101000075;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 75;11,149;50;400;78,00%
2101000080;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 80;11,424;50;400;78,00%
2101000081;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 x 80;16,465;50;400;78,00%
2101000090;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 90;12,547;50;400;78,00%
2101000100;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 100;13,640;50;300;78,00%
2101000110;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 110;15,019;25;250;78,00%
2101000120;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/C - M10-1.50 x 120;16,044;50;300;78,00%
2101000130;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 x 130;20,274;50;200;78,00%
2101000140;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 x 140;24,984;50;200;78,00%
2101000150;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 x 150;23,098;50;100;78,00%
2101000160;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 X 160;34,493;50;200;78,00%
2101000170;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 X 170;36,448;50;200;78,00%
2101000180;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 x 180;38,412;50;200;78,00%
2101000200;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO CABEZA/V - M10-1.50 x 200;42,331;50;200;78,00%
2101010020;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 20;8,24;100;1000;80,00%
2101010025;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 25;9,2;100;1000;80,00%
2101010030;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 30;10,09;100;800;80,00%
2101010035;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 35;11,03;100;800;80,00%
2101010040;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 40;12,09;50;600;80,00%
2101010045;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 45;13,42;50;600;80,00%
2101010050;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 50;14,34;50;500;80,00%
2101010055;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 55;15,32;50;500;80,00%
2101010060;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 60;16,34;50;500;80,00%
2101010065;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 65;17,3;50;500;80,00%
2101010070;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 70;19,69;50;400;80,00%
2101010080;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 80;21,92;50;400;80,00%
2101010090;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 90;24,48;50;400;80,00%
2101010100;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 100;31,19;50;300;80,00%
2101010110;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 110;34,05;25;250;80,00%
2101010120;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 120;36,65;50;300;80,00%
2101010130;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 130;39,23;50;200;80,00%
2101010140;TORNILLO CABEZA/HEXAGONAL CL8.8 MM NEGRO FINO - M10-1.25 x 140;41,82;50;200;80,00%
